player_id,birthDate,draft_year,name,position,college,salary,season_end,season_start,team,lat,long
bonnema01,"April 5, 1980",2003.0,Matt Bonner,Power Forward,University of Florida,3945000,2014,2013,San Antonio Spurs,29.6436325,-82.3549302
bookede01,"October 30, 1996",2015.0,Devin Booker,Shooting Guard,University of Kentucky,2319360,2018,2017,Phoenix Suns,38.0306511,-84.5039697
booketr01,"November 25, 1987",2010.0,Trevor Booker,Power Forward,Clemson University,9250000,2017,2016,Brooklyn Nets,34.6738437,-82.8368654
boonejo01,"November 21, 1984",2006.0,Josh Boone,Center,University of Connecticut,2056968,2010,2009,New Jersey Nets,41.8077414,-72.2539805
boozeca01,"November 20, 1981",2002.0,Carlos Boozer,Center,Duke University,15300000,2014,2013,Chicago Bulls,36.0014258,-78.9382286
borchcu01,"September 13, 1980",2002.0,Curtis Borchardt,Center,Stanford University,1969993,2006,2005,Boston Celtics,37.4274745,-122.169719
boshch01,"March 24, 1984",2003.0,Chris Bosh,Power Forward,Georgia Institute of Technology,25289390,2018,2017,Miami Heat,33.7756178,-84.39628499999999
boumtru01,"May 20, 1978",2001.0,Ruben Boumtje-Boumtje,Center,Georgetown University,663679,2004,2003,Portland Trail Blazers,38.9076089,-77.07225849999999
brackcr01,"October 9, 1987",2010.0,Craig Brackins,Power Forward,Iowa State University,1404960,2012,2011,Philadelphia 76ers,42.0266187,-93.6464654
bradlav01,"November 26, 1990",2010.0,Avery Bradley,Point Guard,University of Texas at Austin,8808989,2018,2017,Los Angeles Clippers,30.2849185,-97.7340567
bradlmi01,"April 18, 1979",2001.0,Michael Bradley,Power Forward,Villanova University,1292040,2004,2003,Toronto Raptors,40.0378952,-75.34333149999999
bradlto01,"January 8, 1998",2017.0,Tony Bradley,Center,University of North Carolina,1414920,2018,2017,Utah Jazz,35.9049122,-79.0469134
breweco01,"March 5, 1986",2007.0,Corey Brewer,Shooting Guard,University of Florida,8200000,2016,2015,Houston Rockets,29.6436325,-82.3549302
breweja01,"November 19, 1980",2001.0,Jamison Brewer,Shooting Guard,Auburn University,720046,2005,2004,New York Knicks,32.5933574,-85.4951663
brewero02,"March 20, 1985",2006.0,Ronnie Brewer,Shooting Guard,University of Arkansas,4790000,2011,2010,Chicago Bulls,36.0686895,-94.1748471
brockjo01,"March 20, 1987",2009.0,Jon Brockman,Center,University of Washington,1000000,2013,2012,Houston Rockets,47.6912794,-122.3176141
brogdma01,"December 11, 1992",2016.0,Malcolm Brogdon,Shooting Guard,University of Virginia,1312611,2018,2017,Milwaukee Bucks,38.0335529,-78.5079772
brookaa01,"January 14, 1985",2007.0,Aaron Brooks,Point Guard,University of Oregon,3396250,2014,2013,Sacramento Kings,44.0448302,-123.0726055
brookdi01,"January 22, 1996",2017.0,Dillon Brooks,Small Forward,University of Oregon,815615,2018,2017,Memphis Grizzlies,44.0448302,-123.0726055
brookma01,"January 26, 1989",2011.0,MarShon Brooks,Shooting Guard,Providence College,1210080,2014,2013,Boston Celtics,41.8440925,-71.4381653
brownda02,"June 28, 1979",2001.0,Damone Brown,Power Forward,Syracuse University,332817,2002,2001,Philadelphia 76ers,43.0391534,-76.1351158
brownde03,"August 17, 1984",2006.0,Dee Brown,Point Guard,University of Illinois at Urbana-Champaign,412718,2007,2006,Utah Jazz,40.1019523,-88.2271615
brownde04,"September 8, 1987",2009.0,Derrick Brown,Small Forward,Xavier University,854389,2012,2011,Charlotte Bobcats,39.149448,-84.47363740000002
browner01,"May 17, 1979",2000.0,Ernest Brown,Center,Indian Hills Community College,332817,2002,2001,Miami Heat,41.044962,-92.394464
brownja02,"October 24, 1996",2016.0,Jaylen Brown,Small Forward,University of California,4956480,2018,2017,Boston Celtics,37.8718992,-122.2585399
brownke01,"March 18, 1981",2001.0,Kedrick Brown,Small Forward,Okaloosa-Walton Community College,2332388,2005,2004,Philadelphia 76ers,30.5394163,-86.475644
brownsh01,"November 29, 1985",2006.0,Shannon Brown,Shooting Guard,Michigan State University,3500000,2014,2013,Phoenix Suns,42.701848,-84.4821719
brownst02,"February 10, 1995",2017.0,Sterling Brown,Shooting Guard,Southern Methodist University,815615,2018,2017,Milwaukee Bucks,32.8412178,-96.78451749999999
bryanth01,"July 31, 1997",2017.0,Thomas Bryant,Center,Indiana University,815615,2018,2017,Los Angeles Lakers,39.1754487,-86.512627
budinch01,"May 22, 1988",2009.0,Chase Budinger,Small Forward,University of Arizona,5000000,2016,2015,Indiana Pacers,32.2318851,-110.9501094
bullore01,"March 16, 1991",2013.0,Reggie Bullock,Shooting Guard,University of North Carolina,2500000,2018,2017,Detroit Pistons,35.9049122,-79.0469134
burketr01,"November 12, 1992",2013.0,Trey Burke,Point Guard,University of Michigan,3386598,2017,2016,Washington Wizards,42.2780436,-83.7382241
burksal01,"July 20, 1991",2011.0,Alec Burks,Shooting Guard,University of Colorado,10845506,2018,2017,Utah Jazz,40.00758099999999,-105.2659417
burksan01,"February 25, 1980",2004.0,Antonio Burks,Point Guard,University of Memphis,641748,2006,2005,Memphis Grizzlies,35.1187498,-89.9374928
butleca01,"March 13, 1980",2002.0,Caron Butler,Small Forward,University of Connecticut,10561960,2011,2010,Dallas Mavericks,41.8077414,-72.2539805
butleji01,"September 14, 1989",2011.0,Jimmy Butler,Shooting Guard,Marquette University,19301070,2018,2017,Minnesota Timberwolves,43.0388337,-87.92856669999999
butlera01,"May 23, 1979",2002.0,Rasual Butler,Shooting Guard,La Salle University,3945000,2010,2009,Los Angeles Clippers,40.0386037,-75.1566354
calatni01,"February 7, 1989",2009.0,Nick Calathes,Shooting Guard,University of Florida,816482,2015,2014,Memphis Grizzlies,29.6436325,-82.3549302
caldwke01,"February 18, 1993",2013.0,Kentavious Caldwell-Pope,Shooting Guard,University of Georgia,17745894,2018,2017,Los Angeles Lakers,33.9480053,-83.3773221
canaais01,"May 21, 1991",2013.0,Isaiah Canaan,Shooting Guard,Murray State University,1015696,2017,2016,Chicago Bulls,36.6163842,-88.3214979
caracde01,"May 4, 1988",2010.0,Derrick Caracter,Center,University of Texas at El Paso,473604,2011,2010,Los Angeles Lakers,31.7709368,-106.5046405
cardibr01,"May 2, 1977",2000.0,Brian Cardinal,Power Forward,Purdue University,6750000,2010,2009,New York Knicks,40.4237054,-86.92119459999999
carnero01,"April 15, 1984",2006.0,Rodney Carney,Shooting Guard,University of Memphis,1655760,2009,2008,Minnesota Timberwolves,35.1187498,-89.9374928
carrode01,"July 27, 1986",2009.0,DeMarre Carroll,Small Forward,University of Missouri,14800000,2018,2017,Brooklyn Nets,38.9403808,-92.32773750000001
cartemi01,"October 10, 1991",2013.0,Michael Carter-Williams,Point Guard,Syracuse University,3183526,2017,2016,Chicago Bulls,43.0391534,-76.1351158
caulewi01,"August 18, 1993",2015.0,Willie Cauley-Stein,Center,University of Kentucky,3704160,2018,2017,Sacramento Kings,38.0306511,-84.5039697
chalmli01,"November 10, 1980",2004.0,Lionel Chalmers,Point Guard,Xavier University,682050,2006,2005,Minnesota Timberwolves,39.149448,-84.47363740000002
chalmma01,"May 19, 1986",2008.0,Mario Chalmers,Point Guard,University of Kansas,4300000,2016,2015,Memphis Grizzlies,38.9543439,-95.2557961
chandwi01,"May 10, 1987",2007.0,Wilson Chandler,Shooting Guard,DePaul University,12016854,2018,2017,Denver Nuggets,41.9247559,-87.6566465
childjo01,"June 20, 1983",2004.0,Josh Childress,Shooting Guard,Stanford University,7317500,2015,2014,Phoenix Suns,37.4274745,-122.169719
chrisma01,"July 2, 1997",2016.0,Marquese Chriss,Power Forward,University of Washington,3073800,2018,2017,Phoenix Suns,47.6912794,-122.3176141
chrisra01,"December 1, 1991",2015.0,Rakeem Christmas,Power Forward,Syracuse University,1052342,2017,2016,Indiana Pacers,43.0391534,-76.1351158
chrisse01,"November 1, 1992",2014.0,Semaj Christon,Point Guard,Xavier University,543471,2017,2016,Oklahoma City Thunder,39.149448,-84.47363740000002
clarkea01,"January 17, 1988",2009.0,Earl Clark,Power Forward,University of Louisville,4250000,2014,2013,Cleveland Cavaliers,38.2122761,-85.75850229999999
clarkjo01,"June 7, 1992",2014.0,Jordan Clarkson,Shooting Guard,University of Missouri,12500000,2017,2016,Los Angeles Lakers,38.9403808,-92.32773750000001
claxtsp01,"May 8, 1978",2000.0,Speedy Claxton,Point Guard,Hofstra University,6854546,2007,2006,Atlanta Hawks,40.7166872,-73.5993965
cleavma01,"September 7, 1977",2000.0,Mateen Cleaves,Point Guard,Michigan State University,1441440,2003,2002,Sacramento Kings,42.701848,-84.4821719
coleno01,"October 13, 1988",2011.0,Norris Cole,Point Guard,Cleveland State University,3036927,2016,2015,New Orleans Pelicans,41.5025072,-81.6746268
collija02,"September 8, 1977",2000.0,Jason Collier,Center,Georgia Institute of Technology,1650000,2006,2005,Atlanta Hawks,33.7756178,-84.39628499999999
collija03,"December 2, 1978",2001.0,Jarron Collins,Center,Stanford University,2625698,2007,2006,Utah Jazz,37.4274745,-122.169719
collija04,"December 2, 1978",2001.0,Jason Collins,Power Forward,Stanford University,6200000,2009,2008,Minnesota Timberwolves,37.4274745,-122.169719
collijo01,"September 23, 1997",2017.0,John Collins,Power Forward,Wake Forest University,1936920,2018,2017,Atlanta Hawks,36.1355052,-80.2791958
collima01,"August 4, 1984",2006.0,Mardy Collins,Shooting Guard,Temple University,1867742,2010,2009,Los Angeles Clippers,39.9805942,-75.1557376
colliza01,"November 19, 1997",2017.0,Zach Collins,Center,Gonzaga University,3057240,2018,2017,Portland Trail Blazers,47.66703210000001,-117.4014343
collida01,"August 23, 1987",2009.0,Darren Collison,Point Guard,University of California,10000000,2018,2017,Indiana Pacers,37.8718992,-122.2585399
collini01,"October 26, 1980",2003.0,Nick Collison,Power Forward,University of Kansas,13250000,2011,2010,Oklahoma City Thunder,38.9543439,-95.2557961
conlemi01,"October 11, 1987",2007.0,Mike Conley,Point Guard,Ohio State University,28530608,2018,2017,Memphis Grizzlies,40.0068363,-83.0306222
connapa01,"January 6, 1993",2015.0,Pat Connaughton,Shooting Guard,University of Notre Dame,1471382,2018,2017,Portland Trail Blazers,41.7055716,-86.2353388
cookbr01,"December 4, 1980",2003.0,Brian Cook,Power Forward,University of Illinois at Urbana-Champaign,3500000,2010,2009,Houston Rockets,40.1019523,-88.2271615
cookda02,"April 28, 1987",2007.0,Daequan Cook,Small Forward,Ohio State University,3341558,2012,2011,Oklahoma City Thunder,40.0068363,-83.0306222
cookom01,"January 28, 1982",2001.0,Omar Cook,Point Guard,St. John's University,292230,2002,2001,Dallas Mavericks,40.7220627,-73.79421119999999
couside01,"August 13, 1990",2010.0,DeMarcus Cousins,Center,University of Kentucky,18063850,2018,2017,New Orleans Pelicans,38.0306511,-84.5039697
crabbal01,"April 9, 1992",2013.0,Allen Crabbe,Shooting Guard,University of California,19332500,2018,2017,Brooklyn Nets,37.8718992,-122.2585399
crawfja01,"March 20, 1980",2000.0,Jamal Crawford,Shooting Guard,University of Michigan,13253012,2017,2016,Los Angeles Clippers,42.2780436,-83.7382241
crawfjo02,"October 23, 1988",2010.0,Jordan Crawford,Shooting Guard,Xavier University,2162419,2014,2013,Boston Celtics,39.149448,-84.47363740000002
crittja01,"December 31, 1987",2007.0,Javaris Crittenton,Shooting Guard,Georgia Institute of Technology,1477920,2010,2009,Washington Wizards,33.7756178,-84.39628499999999
crowdja01,"July 6, 1990",2012.0,Jae Crowder,Small Forward,Marquette University,6796117,2018,2017,Utah Jazz,43.0388337,-87.92856669999999
cunnida01,"April 22, 1987",2009.0,Dante Cunningham,Power Forward,Villanova University,3000000,2016,2015,New Orleans Pelicans,40.0378952,-75.34333149999999
cunnija01,"May 22, 1991",2012.0,Jared Cunningham,Shooting Guard,Oregon State University,1208400,2014,2013,Atlanta Hawks,44.5637806,-123.2794443
curryja01,"January 7, 1986",2007.0,JamesOn Curry,Point Guard,Oklahoma State University,427163,2008,2007,Chicago Bulls,36.1270236,-97.07372219999999
curryst01,"March 14, 1988",2009.0,Stephen Curry,Point Guard,Davidson College,34682550,2018,2017,Golden State Warriors,35.5008018,-80.8446725
dalemsa01,"May 10, 1981",2001.0,Samuel Dalembert,Center,Seton Hall University,13428129,2011,2010,Sacramento Kings,40.7433773,-74.2465446
davidje01,"November 15, 1984",2007.0,Jermareo Davidson,Small Forward,University of Alabama,427163,2008,2007,Charlotte Bobcats,33.2140233,-87.5391418
davisan02,"March 11, 1993",2012.0,Anthony Davis,Power Forward,University of Kentucky,23775506,2018,2017,New Orleans Pelicans,38.0306511,-84.5039697
davisde01,"December 2, 1996",2016.0,Deyonta Davis,Center,Michigan State University,1369229,2017,2016,Memphis Grizzlies,42.701848,-84.4821719
davised01,"June 5, 1989",2010.0,Ed Davis,Center,University of North Carolina,7000000,2016,2015,Portland Trail Blazers,35.9049122,-79.0469134
davisgl01,"January 1, 1986",2007.0,Glen Davis,Power Forward,Louisiana State University,6600000,2015,2014,Orlando Magic,30.4132579,-91.1800023
davispa01,"July 21, 1984",2006.0,Paul Davis,Power Forward,Michigan State University,687456,2008,2007,Los Angeles Clippers,42.701848,-84.4821719
dawsobr01,"February 1, 1993",2015.0,Branden Dawson,Power Forward,Michigan State University,525093,2016,2015,Los Angeles Clippers,42.701848,-84.4821719
dayeau01,"June 5, 1988",2009.0,Austin Daye,Small Forward,Gonzaga University,2958077,2013,2012,Memphis Grizzlies,47.66703210000001,-117.4014343
dekkesa01,"May 6, 1994",2015.0,Sam Dekker,Power Forward,University of Wisconsin,1794600,2018,2017,Los Angeles Clippers,43.076592,-89.4124875
denglu01,"April 16, 1985",2004.0,Luol Deng,Power Forward,Duke University,18000000,2017,2016,Los Angeles Lakers,36.0014258,-78.9382286
derozde01,"August 7, 1989",2009.0,DeMar DeRozan,Shooting Guard,University of Southern California,27739975,2018,2017,Toronto Raptors,34.0223519,-118.285117
diallch01,"September 13, 1996",2016.0,Cheick Diallo,Power Forward,University of Kansas,1312611,2018,2017,New Orleans Pelicans,38.9543439,-95.2557961
diazgu01,"March 4, 1985",2006.0,Guillermo Diaz,Shooting Guard,University of Miami,56065,2008,2007,Los Angeles Clippers,25.7178924,-80.2746368
dickada01,"September 16, 1978",2002.0,Dan Dickau,Point Guard,Gonzaga University,2990028,2008,2007,New York Knicks,47.66703210000001,-117.4014343
dickeka01,"July 21, 1978",2000.0,Kaniel Dickens,Small Forward,University of Idaho,483938,2005,2004,New Jersey Nets,46.7288124,-117.0126084
dienetr01,"March 1, 1982",2005.0,Travis Diener,Point Guard,Marquette University,1740000,2010,2009,Indiana Pacers,43.0388337,-87.92856669999999
dienggo01,"January 18, 1990",2013.0,Gorgui Dieng,Center,University of Louisville,14112360,2018,2017,Minnesota Timberwolves,38.2122761,-85.75850229999999
dinwisp01,"April 6, 1993",2014.0,Spencer Dinwiddie,Point Guard,University of Colorado,1524305,2018,2017,Brooklyn Nets,40.00758099999999,-105.2659417
dioguik01,"September 11, 1983",2005.0,Ike Diogu,Power Forward,Arizona State University,2912823,2009,2008,Sacramento Kings,33.4242399,-111.9280527
dixonju01,"October 9, 1978",2002.0,Juan Dixon,Point Guard,University of Maryland,2550000,2008,2007,Detroit Pistons,38.9869183,-76.9425543
doolike01,"May 8, 1980",2000.0,Keyon Dooling,Shooting Guard,University of Missouri,3596000,2008,2007,Orlando Magic,38.9403808,-92.32773750000001
dorsejo01,"December 16, 1983",2008.0,Joey Dorsey,Power Forward,University of Memphis,1015421,2016,2015,Denver Nuggets,35.1187498,-89.9374928
dorsety01,"February 18, 1996",2017.0,Tyler Dorsey,Shooting Guard,University of Oregon,815615,2018,2017,Atlanta Hawks,44.0448302,-123.0726055
dotsoda01,"May 6, 1994",2017.0,Damyean Dotson,Shooting Guard,University of Houston,1100000,2018,2017,New York Knicks,29.7199489,-95.3422334
doubyqu01,"May 16, 1984",2006.0,Quincy Douby,Point Guard,Rutgers University,1427040,2009,2008,Sacramento Kings,40.5008186,-74.44739910000001
douglto01,"March 16, 1986",2009.0,Toney Douglas,Point Guard,Florida State University,2067880,2013,2012,Sacramento Kings,30.4418778,-84.2984889
douglch01,"January 8, 1987",2008.0,Chris Douglas-Roberts,Small Forward,University of Memphis,915243,2015,2014,Boston Celtics,35.1187498,-89.9374928
drumman01,"August 10, 1993",2012.0,Andre Drummond,Center,University of Connecticut,23775506,2018,2017,Detroit Pistons,41.8077414,-72.2539805
dudleja01,"July 10, 1985",2007.0,Jared Dudley,Small Forward,Boston College,10470000,2017,2016,Phoenix Suns,42.3355488,-71.16849450000001
duhonch01,"August 31, 1982",2004.0,Chris Duhon,Point Guard,Duke University,6031800,2010,2009,New York Knicks,36.0014258,-78.9382286
dunlemi02,"September 15, 1980",2002.0,Mike Dunleavy,Small Forward,Duke University,10561984,2011,2010,Indiana Pacers,36.0014258,-78.9382286
dunnkr01,"March 18, 1994",2016.0,Kris Dunn,Point Guard,Providence College,4046760,2018,2017,Chicago Bulls,41.8440925,-71.4381653
duranke01,"September 29, 1988",2007.0,Kevin Durant,Power Forward,University of Texas at Austin,26540100,2017,2016,Golden State Warriors,30.2849185,-97.7340567
earlycl01,"April 17, 1991",2014.0,Cleanthony Early,Small Forward,Wichita State University,845059,2016,2015,New York Knicks,37.7186367,-97.29414140000002
ebankde01,"October 28, 1989",2010.0,Devin Ebanks,Shooting Guard,West Virginia University,1054389,2013,2012,Los Angeles Lakers,39.6480359,-79.9697147
edwarco01,"March 5, 1979",2002.0,Corsley Edwards,Center,Central Connecticut State University,319498,2005,2004,New Orleans Hornets,41.6929529,-72.7682547
elamikh01,"April 25, 1979",2000.0,Khalid El-Amin,Point Guard,University of Connecticut,465850,2002,2001,Dallas Mavericks,41.8077414,-72.2539805
ellenhe01,"January 13, 1997",2016.0,Henry Ellenson,Power Forward,Marquette University,1780800,2018,2017,Detroit Pistons,43.0388337,-87.92856669999999
ellinwa01,"November 29, 1987",2009.0,Wayne Ellington,Shooting Guard,University of North Carolina,6270000,2018,2017,Miami Heat,35.9049122,-79.0469134
elyme01,"May 2, 1978",2002.0,Melvin Ely,Power Forward,University of California,3303813,2007,2006,San Antonio Spurs,37.8718992,-122.2585399
